0 68
1000 198
2000 622
3000 1231
4000 2157
5000 3307
6000 5853
7000 6820
8000 8796
9000 12030
10000 14447
11000 18835
12000 20065
13000 23287
14000 27411
15000 33686
16000 37789
17000 42732
18000 48607
19000 50221
20000 55653
21000 61401
22000 67633
23000 75617
24000 84845
25000 90527
26000 94979
27000 102736
28000 111010
29000 119220
30000 131423
31000 139669
32000 148520
33000 154819
34000 161765
35000 173385
36000 187621
37000 199244
38000 205477
39000 216063
40000 228527
41000 237316
42000 250629
43000 266303
44000 304827
45000 318594
46000 303452
47000 322026
48000 338556
49000 341500
50000 366380
51000 374474
52000 385568
53000 403534
54000 412375
55000 447655
56000 468871
57000 505600
58000 491569
59000 521155
60000 527280
61000 540883
62000 549081
63000 607743
64000 621032
65000 571759
66000 603566
67000 643882
68000 668241
69000 672256
70000 706918
71000 695587
72000 673350
73000 757388
74000 750778
75000 791357
76000 730311
77000 799614
78000 765400
79000 797354
80000 782474
81000 821312
82000 825970
83000 829434
84000 890399
85000 908533
86000 934799
87000 1032688
88000 931478
89000 1021412
90000 929455
91000 945007
92000 1001766
93000 1011126
94000 1021109
95000 1125743
96000 1182247
97000 1181759
98000 1088089
99000 1225622
100000 1107314
101000 1121581
102000 1111318
103000 1137565
104000 1318847
105000 1345957
106000 1322093
107000 1317616
108000 1243963
109000 1370884
110000 1279432
111000 1205024
112000 1247979
113000 1242937
114000 1257790
115000 1275742
116000 1344084
117000 1406000
118000 1354244
119000 1376235
120000 1363184
121000 1403269
122000 1402888
123000 1438576
124000 1530143
125000 1519529
126000 1582745
127000 1554427
128000 1495544
129000 1509076
130000 1541247
131000 1553354
132000 1570314
133000 1602449
134000 1784120
135000 1646032
136000 1638366
137000 1626379
138000 1649025
139000 1694948
140000 1703765
141000 1696676
142000 1746018
143000 1726301
144000 1744946
145000 1750258
146000 1772971
147000 1802623
148000 1819101
149000 1837487
150000 1846470
151000 1870156
152000 1910648
153000 1900342
154000 1921543
155000 1925587
156000 1953598
157000 1977060
158000 1984697
159000 1992888
160000 2006402
161000 2045363
162000 2119628
163000 2192896
164000 2088934
165000 2126255
166000 2118912
167000 2134010
168000 2136575
169000 2205148
170000 2228689
171000 2275718
172000 2247038
173000 2253220
174000 2280897
175000 2305685
176000 2323865
177000 2311212
178000 2365853
179000 2419455
180000 2406236
181000 2457076
182000 2554942
183000 2576661
184000 2446866
185000 2461911
186000 2516634
187000 2528634
188000 2530514
189000 2525776
190000 2596212
191000 2577791
192000 3117217
193000 2945634
194000 2727117
195000 2668935
196000 2582213
197000 2563675
198000 2642703
199000 2671030
200000 2889196
