1 75
1000 53
2000 32
3000 37
4000 32
5000 32
6000 31
7000 30
8000 30
9000 29
10000 30
11000 28
12000 28
13000 28
14000 29
15000 27
16000 27
17000 27
18000 27
19000 26
20000 26
21000 27
22000 28
23000 27
24000 26
25000 26
26000 26
27000 26
28000 27
29000 26
30000 26
31000 26
32000 27
33000 26
34000 27
35000 26
36000 26
37000 26
38000 26
39000 26
40000 26
41000 26
42000 26
43000 27
44000 26
45000 26
46000 26
47000 26
48000 26
49000 26
50000 26
51000 26
52000 26
53000 28
54000 26
55000 26
56000 26
57000 26
58000 26
59000 26
60000 26
61000 26
62000 26
63000 26
64000 27
65000 26
66000 26
67000 26
68000 26
69000 26
70000 26
71000 27
72000 26
73000 27
74000 26
75000 28
76000 26
77000 26
78000 26
79000 26
80000 26
81000 26
82000 26
83000 26
84000 26
85000 26
86000 26
87000 26
88000 26
89000 26
90000 26
91000 26
92000 26
93000 26
94000 26
95000 26
96000 26
97000 26
98000 26
99000 26
100000 26
101000 26
102000 26
103000 26
104000 27
105000 26
106000 27
107000 26
108000 26
109000 26
110000 26
111000 27
112000 26
113000 26
114000 26
115000 27
116000 26
117000 26
118000 26
119000 26
120000 26
121000 26
122000 26
123000 27
124000 26
125000 41
126000 27
127000 26
128000 26
129000 27
130000 26
131000 26
132000 26
133000 27
134000 26
135000 26
136000 26
137000 26
138000 26
139000 26
140000 26
141000 27
142000 29
143000 26
144000 26
145000 26
146000 26
147000 26
148000 28
149000 26
150000 26
151000 30
152000 26
153000 26
154000 26
155000 27
156000 26
157000 26
158000 26
159000 26
160000 31
161000 26
162000 26
163000 29
164000 26
165000 26
166000 26
167000 26
168000 26
169000 26
170000 26
171000 27
172000 26
173000 27
174000 26
175000 26
176000 26
177000 26
178000 26
179000 26
180000 26
181000 26
182000 26
183000 26
184000 26
185000 26
186000 26
187000 26
188000 26
189000 26
190000 26
191000 26
192000 26
193000 26
194000 26
195000 26
196000 26
197000 26
198000 26
199000 26
200000 27
