0 67
1000 310
2000 275
3000 279
4000 298
5000 373
6000 379
7000 393
8000 399
9000 417
10000 443
11000 434
12000 431
13000 446
14000 472
15000 464
16000 477
17000 484
18000 503
19000 499
20000 509
21000 501
22000 500
23000 515
24000 536
25000 518
26000 525
27000 511
28000 518
29000 540
30000 523
31000 548
32000 551
33000 543
34000 550
35000 546
36000 539
37000 559
38000 540
39000 552
40000 557
41000 576
42000 543
43000 560
44000 563
45000 555
46000 556
47000 554
48000 557
49000 573
50000 553
51000 597
52000 578
53000 602
54000 587
55000 582
56000 587
57000 561
58000 584
59000 569
60000 590
61000 575
62000 595
63000 577
64000 573
65000 590
66000 581
67000 593
68000 601
69000 605
70000 592
71000 596
72000 604
73000 582
74000 594
75000 602
76000 610
77000 619
78000 598
79000 598
80000 612
81000 607
82000 602
83000 633
84000 643
85000 655
86000 641
87000 668
88000 633
89000 636
90000 622
91000 621
92000 647
93000 638
94000 663
95000 633
96000 657
97000 665
98000 672
99000 672
100000 663
101000 682
102000 689
103000 687
104000 679
105000 676
106000 696
107000 694
108000 706
109000 695
110000 710
111000 703
112000 699
113000 707
114000 709
115000 722
116000 717
117000 743
118000 732
119000 762
120000 780
121000 746
122000 751
123000 783
124000 741
125000 742
126000 753
127000 764
128000 762
129000 766
130000 793
131000 771
132000 939
133000 792
134000 787
135000 782
136000 776
137000 802
138000 779
139000 796
140000 796
141000 818
142000 793
143000 814
144000 819
145000 796
146000 826
147000 819
148000 799
149000 803
150000 810
151000 816
152000 881
153000 1027
154000 854
155000 842
156000 811
157000 829
158000 825
159000 925
160000 813
161000 800
162000 975
163000 819
164000 869
165000 1016
166000 830
167000 841
168000 837
169000 863
170000 852
171000 1029
172000 1066
173000 878
174000 995
175000 1196
176000 1390
177000 1045
178000 1194
179000 1003
180000 926
181000 883
182000 1158
183000 994
184000 1288
185000 1110
186000 1206
187000 1207
188000 1120
189000 985
190000 1085
191000 1276
192000 1300
193000 1184
194000 1249
195000 1246
196000 1392
197000 1232
198000 1183
199000 1198
200000 1307
